area,category,title,postedtime,updatedtime,url,description
gbs,nfb,$1 1BRS & 2BRS !! Call for availability!! Great location!! (West Roxbury),2014-09-24  3:04pm,2014-10-22  9:35am,http://boston.craigslist.org/gbs/nfb/4683744495.html,"        call for availability 
(all size units may not be available at this time, prices do not go lower then what is stated below, pictures upon request) 
1br & 2br apartments! great location!! 


one bedroom apartments starting at $1,450.00-$1,550.00 with h&hw; included (approx. 750-770 sq. ft.) 
(2 rooms, living room & bedroom, with e-i-k and separate bathroom)


two bedroom apartments starting at $1,600.00-$1,700.00 with h&hw; included (approx 850-875 sq. ft.)
(living room and 2 bedrooms, with e-i-k and separate bathroom)


located on the vfw parkway in west roxbury, is a large 4 story building. all units have been remodeled with stainless steel appliances and new maple cabinets. please call for availability. units may not be available at this time.


all units include spacious living areas, large bedrooms, a bathroom and kitchens with fridge, dishwasher, disposal, hood fan, range and built-in wall a/c units. units facing the charles river have beautiful views from their private balcony, located on the second floors and higher. units on the 1st floor do not have balconies. all units have wall-to-wall carpeting throughout. 


an on site management office is located on the basement level of the building along with the coin-op laundry facilities. an on-call maintenance crew is also available 24/7. two elevators are conveniently located on the property as well, for easy access to all floors. assigned off street parking is included at no additional charge, or for a small fee garage parking may be available! this building is close to public transportation, the dedham mall, stop & shop super market and the va hospital. it is only a short car ride away from the commuter rail (needham line), and a short walk to a bus stop on spring street (35,36,52) or the bus stop located at stop & shop (34e & 35). easy access to boston being on the vfw parkway! 


a one year lease is required along with first months rent, last months rent, a ½ months security deposit and a $35.00 credit check to move in. cats are allowed with consent of property manager or landlord and pet deposit may apply.sorry, no dogs are allowed with the exception of service dogs*. 

apartments are shown by appointment only during monday-friday between the hours of 10:00am - 5:00pm
for a showing please contact charles river realty at (617)-469-rent (7368). 




*must show certification of service dog







equal housing opportunity



""in the city of boston, it is illegal to discriminate against any person in the rental or sale of housing. if you believe you have experienced discrimination, contact the boston fair housing commission, boston city hall, room 966, boston, ma, or at http://www.cityofboston.gov/civilrights/ ""




listings are subject to errors and omissions, and pricing is subject to change without notice. in accordance with mass state law: the apartment advertised may no longer be available for rental. ""charles river realty"" makes no warranties, whether expressed or implied, on the accuracy of the information contained within this ad. images appearing in advertisements may be of model unit at property, sizes of rooms and floor plan of actual unit may vary from images. pricing includes any current move in specials and are subject to change due to availability."
gbs,fee,$1895 / 3br - 3BD/1BTH in Belmont near local shoppes and minutes to country club (Belmont),2014-10-22  9:40am,2014-10-22  9:40am,http://boston.craigslist.org/gbs/fee/4726265464.html,"        id: 1545759
rent: $1895 / month
broker fee: one month
available date: now
beds: 3
baths: 1


fully applianced kitchen with butlers pantry
spacious bedrooms
off street parking includes one garage and one off street
living room with ornamental fireplace
dining room with built-ins
hardwood floors
balcony
yard

easy routes into cambridge, watertown and close proximity to local shoppes, restaurants and minutes to belmont country club and golf course.


unee washington
washington real estate group
show contact info

id: 009513961
show contact info"
gbs,nfb,$1700 / 1br - Gorgeous Townhouse Brookline Utilities Included Now or 11/1 Laundry in Unit!,2014-10-22  9:29am,2014-10-22  9:29am,http://boston.craigslist.org/gbs/nfb/4726251181.html,"brookline - no fee  price: $1,700  available  11/01/14. 1 bedroom - 1 bath  this lovely town house is located in south brookline near the border of boston. heat, hot ater and cooking gas are included in rent and parking is availble for 25 a spot. tha apartment is 100% renovated with beautiful fixtures as well as washer and dryer in the unit. this price is unmatched in brookline. available now or november features: deleaded - heat & hot water - hardwood floors - modern kitchen - gas range - disposal - patio - air conditioning - modern bath - dining room - - high ceilings - microwave - pantry -  amenities: yard - business center - health club - lounge - on site management - wheelchair access - bus - shuttle bus - no pets - available parking lot $25.  listing#-6213484 

  "
nos,reb,"$599900 / 6br - 5659ft² - Beautitul North Andover Ranch-Open House  Saturday 10/25, 11-1 (North Andover)",2014-10-22  9:40am,2014-10-22  9:40am,http://boston.craigslist.org/nos/reb/4726265234.html,"        beautiful north andover ranch perfect for extended family. it is located on a dead end street, a stones throw away down a wooded path leading to atkinson elementary and north andover middle school, yet close to rt 114 and rt. 495. this oversized ranch has custom woodwork, built ins, an updated kitchen,and wonderful flow. outside enjoy an inground pool with patio, custom stoned waterfall with koi pond and a separate garden area.  for more information call tache real estate @ 
 show contact info


open house saturday 10/25, 11-1"
bmw,roo,$850 Room for rent in a single house in Dover MA (Dover),2014-10-22  9:40am,2014-10-22  9:40am,http://boston.craigslist.org/bmw/roo/4726265130.html,"        two rooms in a single house for rent.

near wellesley college, bobson college, massbay community college, franklin 
w. olin college of engineering, bentley college, and more.

10 minutes to needham line commute rail, 15 minutes to green line t stations (newton).

price $850 / month all included (covers everything like utilities, internet access, laundry, covered parking, snow removal, etc).

you get your own covered parking (one attached garage space, and two 
detached garage spaces).

free wireless internet access.


huge dining and living space for sharing.

big family room with fire place.

free use of washing machine and dryer.

call 781-392-49 eight two for more detail. or send email to zxiong1 at yahoo dot com
    "
gbs,nfb,"$1675 / 1br - NO FEE! 1 bed Cleveland Circle next to B,C,D lines (brighton, chiswick road)",2014-10-14  7:49pm,2014-10-22  9:35am,http://boston.craigslist.org/gbs/nfb/4714966648.html,"        mint condition 1bed on commonwealth ave w no fee & no sec dep., includes heat and water, laundry on site.

hub realty, inc.
971 commonwealth avenue
boston, ma. 02115
show contact info

show contact info

www.hubre.com
since 1989"
gbs,fee,$2250 WASHER/DRYER IN UNIT!!!!! (Back Bay),2014-10-17  4:10am,2014-10-22  9:35am,http://boston.craigslist.org/gbs/fee/4718466090.html,"        id: 63205
location: newbury st., boston (back bay)
rent: $2250 / month
available date: now
beds: studio
baths: 1
rent includes: hot water


large studio, washer/dryer in unit, hardwood floors, full kitchen, walk-in closet, tile bath, half fee...  this is an amazing location, right by the pridential center, copley square, on stylish newbury.  south facing unit, good light, and great mgmt company to keep you happy.


immaculate well maintained brownstone on newbury street


boston proper real estate
show contact info


boston proper real estate
49 gloucester st., boston, ma 02115
show contact info

http://www.bostonproperrealestate.com



we accept visa mastercard & american express
    "
nos,roo,"$575 Roommate wanted, Share Great House, Walk to Beach, Near Boston (Winthrop, Boston)",2014-10-11 10:10am,2014-10-22  9:35am,http://boston.craigslist.org/nos/roo/4709517178.html,"roommate wanted to share house in great neighborhood in winthrop.  walking distance to beach!!!  great for airline flight attendants, pilots, international students.  looking for friendly, considerate, responsible, clean roommates who want the same.  great for multiple people living together as house allows a lot of privacy.  near beach, boston & logan airport. great deal. . .must see!!!


house is fully furnished

living room, dining room, four bedrooms upstairs

modern kitchen & modern bath

new hardwood floors, new paint

free washer / dryer in basement

great covered porch and back yard

rent:  $575 month   available now

free street parking.  off street parking:  $25 mo. also, garage for storage, bikes, etc.

lease required thru 8/31/15.  longer term possible.

plus utilities:  run on average $50-75 per month

10 minute commute on blue line (orient hgts mbta stop) to boston

male or female

non-smokers, no pets

no brokers fee"
gbs,roo,"$180 Room for Rent, off Moody Street, private kitchen in each unit (Waltham)",2014-10-01  7:46am,2014-10-22  9:35am,http://boston.craigslist.org/gbs/roo/4693958601.html,"        all rooms are located in the moody street area. we are on the bus line and some rooms are located within walking distance to the commuter rail.

rooms start at $180. prices vary by unit. 

light housekeeping rooms. all rooms come with a hot plate, refrigerator, kitchen cabinets and kitchen sink in the room. the rooms also contains table, chairs, bedroom setup, includes all utilities except phone and cable but there are hookups in the room for both. there are multiple shared private baths in the buildings. no pets. rent is paid weekly. all rooms are located one block from moody street. we are on the bus line and some rooms are located within walking distance to the commuter rail. "
gbs,fee,$2250 RENOVATED and GLEAMING (Back Bay),2014-10-17  4:08am,2014-10-22  9:35am,http://boston.craigslist.org/gbs/fee/4718465799.html,"        id: 1583933
location: newbury, boston (back bay)
rent: $2250 / month
available date: now
beds: studio
baths: 1
rent includes: hot water


hardwood floors, laundry in unit.  must see!


boston proper real estate
show contact info


boston proper real estate
49 gloucester st., boston, ma 02115
show contact info

http://www.bostonproperrealestate.com



we accept visa mastercard & american express
    "
gbs,nfb,$2315 / 1br - WATERTOWN - Brand New Luxury Community! Top-of-the-Line!!! NO FEE! (Watertown),2014-10-22  9:31am,2014-10-22  9:31am,http://boston.craigslist.org/gbs/nfb/4726253404.html,"        id: 1391665
location: waltham st., watertownrent: $2315 / month
broker fee: no fee
available date: now
beds: 1
baths: 1
pet: pet friendly

features: parking included


newly constructed, top-of-the-line community available in watertown.  no expenses were spared in building these chic, modern apartments.  once you step foot into the richly appointed clubhouse, you'll understand the effort that went into this high-class, full service building.  fantastic location in between main street and pleasant street, you can easily get to plenty of shopping, restaurants, convenience, and the #70 mbta bus which will get you over to central square in cambridge within 25 minutes.  if you drive then enjoy your free off-street parking and hop in the car to get to brighton, newton, waltham, and belmont within minutes!  the apartments feature:

-brand new construction!!!
-all high-end finishes
-washer and dryer in unit!
-gourmet kitchen with top-of-the-line stainless steel aplliances
-dishwasher, disposal, and built-in microwave
-granite countertops with large island
-gorgeous hardwood flooring
-walk-in-closets
-modern, designer bathrooms
-amazing fitness center with spinning area and free weights
-community center with billiards table 
-cafe with complimentary coffee and wi-fi
-movie theater with 80"" flat screen, incredible sound sytem, ps4, and x box one.  
-outdoor off-street parking included!
-cats and dogs ok
-no broker's fee!!!



rental office
homes north
show contact info

show contact info"
gbs,fee,$2500 / 3br - 1221ft² - Available Now! (Newton),2014-10-18 10:48am,2014-10-22  9:35am,http://boston.craigslist.org/gbs/fee/4720277885.html,"contact info:miro fitkova | fitkova realty group | 
 show contact info
available now!21 william st, west newton, ma 02465$2,500/mo key featuresyear built:  1921sq footage:  1221 sqft.bedrooms:  3 bedsbathrooms:  2 bathsparking:  3 off streetlease duration:  1 yeardeposit:  $2,500pets policy:  no pets allowedlaundry:  in unitproperty type:  single family housedescriptionbeautiful 3 bedroom 2 bath single family house in quiet neighborhood of west newton available for rent now. quiet dead end street, huge yard, hardwood floors and parking. utilities not includedrental featuresrange / ovenrefrigeratordishwasheryardhardwood floorcontact info: miro fitkova fitkova realty group 
show contact info"
nos,roo,"$575 Roommate wanted, Share Great House, Walk to Beach, Near Boston (Winthrop, Boston)",2014-10-08  7:52pm,2014-10-22  9:35am,http://boston.craigslist.org/nos/roo/4705833342.html,"roommate wanted to share house in great neighborhood in winthrop.  walking distance to beach!!!  great for airline flight attendants, pilots, international students.  looking for friendly, considerate, responsible, clean roommates who want the same.  great for multiple people living together as house allows a lot of privacy.  near beach, boston & logan airport. great deal. . .must see!!!


house is fully furnished

living room, dining room, four bedrooms upstairs

modern kitchen & modern bath

new hardwood floors, new paint

free washer / dryer in basement

great covered porch and back yard

rent:  $575 month   available now

free street parking.  off street parking:  $25 mo. also, garage for storage, bikes, etc.

lease required thru 8/31/15.  longer term possible.

plus utilities:  run on average $50-75 per month

10 minute commute on blue line (orient hgts mbta stop) to boston

male or female

non-smokers, no pets

no brokers fee"
nwb,abo,"$1600 / 1br - 842ft² - Apply Today, Private Screening Room, Near Great Shopping (One Ames Hill Drive, Tewksbury)",2014-10-22  9:40am,2014-10-22  9:40am,http://boston.craigslist.org/nwb/abo/4726264968.html,"        lodge at ames pond, managed by udr
one ames hill drive
tewksbury, ma 01876
show contact info



lodge at ames pond features stylish tewksbury apartments and convenient on-site amenities. visit today!

this one bedroom apartment features a spacious living room and dining area. this apartment requires a $500 deposit.

[#1261078]"
gbs,fee,"$180 / 1br - Room available in Waltham, off Moody Street (Waltham)",2014-10-01  7:46am,2014-10-22  9:35am,http://boston.craigslist.org/gbs/fee/4693958340.html,"        prices start at $180 per week. prices vary by unit. 

light housekeeping rooms. all rooms come with a hot plate, refrigerator, kitchen cabinets and kitchen sink in the room. the rooms also contains table, chairs, bedroom setup, includes all utilities except phone and cable but there are hookups in the room for both. there are multiple shared private baths in the buildings. no pets. rent is paid weekly. all rooms are located one block from moody street. we are on the bus line and some rooms are located within walking distance to the commuter rail. 

call 
 show contact info
to set up an appointment. we are available 7 days a week"
gbs,fee,$4800 / 2br - 2 bedroom loft in Leather District (Leather District),2014-10-22  9:40am,2014-10-22  9:40am,http://boston.craigslist.org/gbs/fee/4726264927.html,"        id: 1534171
location: lincoln st., boston (midtown)
rent: $4800 / month
available date: september 1st
beds: 2
baths: 2


exceptional 2 bedroom, 2 bathroom loft in the leather district! this unit features high end finishes, including hardwood floors throughout. large windows in the living room flood the apartment with natural light. modern finishes in the bathrooms. elevator in the building with direct entry into the unit.


ryan hunt
boston residential"
gbs,fee,$2100 / 1br - 1000ft² - Great Location! (Brookline),2014-10-18 10:47am,2014-10-22  9:35am,http://boston.craigslist.org/gbs/fee/4720277216.html,"contact info:miro fitkova | fitkova realty group | 
 show contact info
great location!1059 beacon st unit a, brookline, ma 02446$2,100/mo key featuresyear built:  1891sq footage:  1000 sqft.bedrooms:  1 bedbathrooms:  1 bathparking:  nonelease duration:  1 yeardeposit:  $2,100pets policy:  no pets allowedfloor:  garden levelproperty type:  apartmentdescriptiongreat location, steps to green line and whole foods. renovated kitchen with s/s appliances, granite counters, shaker cabinetry. updated bath w/ walk-in shower. living room w/ high ceilings and hardwood floors, exposed brick, crown molding, step down to office/sitting room with built in shelves. large bedroom w/ recessed lighting and lots of closet space. washer & dryer in unit. heat and hot water included.rental featuresliving roomrange / ovenrefrigeratormicrowavecontact info: miro fitkova fitkova realty group 
show contact info"
bmw,roo,"$180 $ 180 per week, Rooms for rent, near bus and train, Moody St Area (Waltham)",2014-10-01  7:47am,2014-10-22  9:35am,http://boston.craigslist.org/bmw/roo/4693958866.html,"        light housekeeping rooms. all rooms come with a hot plate, refrigerator, kitchen cabinets and kitchen sink in the room. the rooms also contains table, chairs, bedroom setup, includes all utilities except phone and cable but there are hookups in the room for both. there are multiple shared private baths in the buildings. no pets. rent is paid weekly.

all rooms are located in the moody street area. we are on the bus line and some rooms are located within walking distance to the commuter rail. 

call 
 show contact info
to set up an appointment. we are available 7 days a week
    "
gbs,fee,$2150 / 1br - WAIT UNTIL YOU COOK YOUR FIRST MEAL :) (South End),2014-10-17  4:06am,2014-10-22  9:34am,http://boston.craigslist.org/gbs/fee/4718465391.html,"        id: 812839
location: washington st., boston (south end)
rent: $2150 / month
available date: november 1st
beds: 1
baths: 1
rent includes: electricity, heat, hot water

features: dishwasher


boston proper real estate
show contact info


boston proper real estate
49 gloucester st., boston, ma 02115
show contact info

http://www.bostonproperrealestate.com



we accept visa mastercard & american express
    "
gbs,fee,$2500 / 3br - 1221ft² - Available Now! (Newton),2014-10-12 11:04am,2014-10-22  9:34am,http://boston.craigslist.org/gbs/fee/4710937409.html,"contact info:miro fitkova | fitkova realty group | 
 show contact info
available now!21 william st, west newton, ma 02465$2,500/mo key featuresyear built:  1921sq footage:  1221 sqft.bedrooms:  3 bedsbathrooms:  2 bathsparking:  3 off streetlease duration:  1 yeardeposit:  $2,500pets policy:  no pets allowedlaundry:  in unitproperty type:  single family housedescriptionbeautiful 3 bedroom 2 bath single family house in quiet neighborhood of west newton available for rent now. quiet dead end street, huge yard, hardwood floors and parking. utilities not includedrental featuresrange / ovenrefrigeratordishwasheryardhardwood floorcontact info: miro fitkova fitkova realty group 
show contact info"
nos,reo,$469000 / 2048ft² - Retail Property in the heart of tourism (Salem downtown),2014-10-22  9:39am,2014-10-22  9:39am,http://boston.craigslist.org/nos/reo/4726264748.html,"        direct retail frontage along famous salem's tourist walkway. heart of downtown salem in front, and tranquil garden view in the rear.
$469,000 / 2048ft² - direct retail and officespace for sale downtown salem (essex st/derby sq)
features:
great retail frontage along tourist walkway
great income with present renters
busy frontage and tranquil garden views in rear
modern building (in front of almy's clock)
high walking traffic count
best location

retail / office space for sale on the corner where the tour trolley stops! great retail or office frontage in the heart of downtown salem. building built in 1985 in front of almy's clock. two great tenants want to stay. serious inquiries only. agents are welcome. call
bay state trust - 
 show contact info"
bmw,fee,"$180 / 1br - Room for rent, near bus and train, Moody St Area (Waltham)",2014-10-01  7:45am,2014-10-22  9:34am,http://boston.craigslist.org/bmw/fee/4693957987.html,"        light housekeeping rooms. all rooms come with a hot plate, refrigerator, kitchen cabinets and kitchen sink in the room. the rooms also contains table, chairs, bedroom setup, includes all utilities except phone and cable but there are hookups in the room for both. there are multiple shared private baths in the buildings. no pets. rent is paid weekly.

all rooms are located in the moody street area. we are on the bus line and some rooms are located within walking distance to the commuter rail. 


call 
 show contact info
to set up an appointment. we are available 7 days a week
    "
gbs,prk,Parking storage (20 Kilvert Street),2014-10-13  9:10am,2014-10-22  9:35am,http://boston.craigslist.org/gbs/prk/4712160922.html,"        attention: construction companies and anyone that needs a place to put cars, trucks, boats, trailers, or heavy duty work trucks. i have the answer: place it at 20 kilvert street across from t.f. green airport. 1 minute to the highway. easy access. call rick at 
show contact info
for more info
    "
gbs,fee,"$2400 / 1br - NUMBER ONE PRIORITY, LAUNDRY IN UNIT! (South End)",2014-10-17  4:05am,2014-10-22  9:34am,http://boston.craigslist.org/gbs/fee/4718465056.html,"        id: 1564356
location: harrison, boston (south end)
rent: $2400 / month
available date: november 1st
beds: 1
baths: 1
pet: cat ok
rent includes: electricity, heat, hot water


boston proper real estate
show contact info


boston proper real estate
49 gloucester st., boston, ma 02115
show contact info

http://www.bostonproperrealestate.com



we accept visa mastercard & american express
    "
nos,roo,"$575 Roommate wanted, Share Great House, Walk to Beach, Near Boston (Winthrop, Boston)",2014-10-15  9:58am,2014-10-22  9:34am,http://boston.craigslist.org/nos/roo/4715542217.html,"roommate wanted to share house in great neighborhood in winthrop.  walking distance to beach!!!  great for airline flight attendants, pilots, international students.  looking for friendly, considerate, responsible, clean roommates who want the same.  great for multiple people living together as house allows a lot of privacy.  near beach, boston & logan airport. great deal. . .must see!!!


house is fully furnished

living room, dining room, four bedrooms upstairs

modern kitchen & modern bath

new hardwood floors, new paint

free washer / dryer in basement

great covered porch and back yard

rent:  $575 month   available now

free street parking.  off street parking:  $25 mo. also, garage for storage, bikes, etc.

lease required thru 8/31/15.  longer term possible.

plus utilities:  run on average $50-75 per month

10 minute commute on blue line (orient hgts mbta stop) to boston

male or female

non-smokers, no pets

no brokers fee"
gbs,nfb,"$2113 / 2br - Brand New 2 Bed 2 Bath,Pet Friendly,Free Shuttle Train, 1 MONTH FREE (Malden)",2014-10-22  9:25am,2014-10-22  9:25am,http://boston.craigslist.org/gbs/nfb/4726246683.html,"        id: 1448114
rent: $2113 / month
broker fee: no fee
available date: -
beds: 2
baths: 2


down time is looking up as you step into an elite enclave of sophisticated comforts and active pleasures. with two fitness centers, a screening and gaming room, two fire pits, swimming pool, and tennis courts, you'll be inspired to be active year round


apartment features

studio-1br-2br-2br d
stainless appliances
hardwood-style flooring
stone countertops in kitchen & bathrooms
pendant lighting at kitchen island
espresso cabinetry
indoor amenities

two state-of-the-art fitness centers
lifefitness equipment & synrgy360 equipment
yoga studio
screening & gaming room
clubroom with fireplace
crayon corner
billiards table & bar
dog-washing station
outdoor amenities

swimming pool
tennis courts
two fire pits with resort-style seating
multiple grilling stations with dining tables
outdoor fireplace lounge
playground
canine country club
location amenities

less than six miles from boston
minutes from revere beach
shuttle service to malden and government center t stations
bike sharing & zipcars


boston commonwealth
boston commonwealth real estate
show contact info

show contact info"
bmw,fee,"$1295 / 1br - 1 bedroom with newer kitchen & bath, includes heat off Moody Street (Waltham)",2014-10-15 10:02am,2014-10-22  9:34am,http://boston.craigslist.org/bmw/fee/4715547717.html,"        1 bedroom,   first floor. carpeted. oak kitchen cabinets, newer bathroom. two blocks from commuter rail. comes with refrigerator. parking. includes heat and hot water. one car onsite parking.

call 
 show contact info
to set up an appointment

available now."
bmw,off,$210 Office Space  (Worcester),2014-10-22  9:30am,2014-10-22  9:30am,http://boston.craigslist.org/bmw/off/4726253023.html,"        24hr office spaces in historical buildings in the heart of worcester
 all utilities and janitorial services included. 
 parking available. 
 spaces ranges 100-30,000 sq feet. 
 few offices are furnished, first come first serve. 
 5 mins walk the court and union station . 
 starting $210 per month - no deposit required. 
 call 
 show contact info
asap 
    "
nwb,off,Downtown Chelmsford. 1600 Sq Feet with Tons of Parking (Chelmsford),2014-09-23  2:20pm,2014-10-22  9:34am,http://boston.craigslist.org/nwb/off/4682014850.html,"        for lease - 1600 sq feet located at 7 summer street, chelmsford ma ""the shops at summer street crossing""    excellent opportunity to get into a brand new space.

diverse tenant roster.  high visibility.  directly across the street from the newly developed ""chelmsford town center"" 

unbelievable opportunity.  call today.  won't last
    "
gbs,nfb,"$2400 / 2br - NO FEE, 1000+ sq ft, Fenway/Kenmore 2 bed, wow!! (Fenway)",2014-10-22  9:39am,2014-10-22  9:39am,http://boston.craigslist.org/gbs/nfb/4726264533.html,"        rent: $2400 / month
broker fee: no fee
available date: now
beds: 2
baths: 1
pet: no pet

this is the perfect home. steps to fenway park,colleges, landmark center,kenmore square and longwood medical area. easy commute to back bay, south end, downtown,most major parts of the city! 

hardwood floors, eat in kitchen, lots of windows,large bedrooms, dishwasher, storage, elevator, laundry in building and professional management. incredible opportunity, call (or text) me now to view this place before somebody else takes it!


monica dailey

show contact info





availability is subject to change without notice. please call for most up-to-date results.
    "
nos,off,The Shops at Summer Street Crossing,2014-10-09 10:17am,2014-10-22  9:34am,http://boston.craigslist.org/nos/off/4706424452.html,"eric szczepkowski - 
 show contact info


retail for lease
shops at summer street crossing
7 summer st, chelmsford, ma 01824
    total space available: 3,200 sfrental rate: $19 /sf/yearmin. divisible: 1,600 sfproperty type: retailproperty sub-type: strip centergross leasable area: 59,000 sf
	last verified: 7/7/2014
	listing id: 17452413


description
1600 sq feet available.
the shops at summer street crossing. 

1 space available
space 1
space available: 3,200 sfrental rate: $19 /sf/yearspace type: strip centermin. divisible: 1,600 sflease type: nnnlease term: 60 monthsdescription: vanilla box. new bathrooms


eric szczepkowski - 

the information above has been obtained from sources believed reliable. while we do not doubt its accuracy we have not verified it and make no guarantee, warranty or representation about it. it is your responsibility to independently confirm its accuracy and completeness.
cj6dl9m
    "
gbs,off,$3900 / 1750ft² - 1750 SF± Spacious Loft | Available: NOW (Leather District/Boston),2014-10-16  8:37am,2014-10-22  9:34am,http://boston.craigslist.org/gbs/off/4717022809.html,"        south street
by appointment


price: $3,900/mo.
square footage: 1750 sfÂ±
utilities: water and sewer
outdoor space: steps to local parks + shops
parking: on street or monthly rental
pets: please no pets
required funds: 1st, security + 1/2 fee
availability: now
disclosures: this loft can be an office -- not retail

incoming tenant to pay brokers fee equal to 1/2 months rent.


please no smoking 


this spacious, live/work loft boasts high ceilings, wood floors and original features, recalling this loft's industrial past. modified to serve as a live or work or both, space, the build-out of the loft includes two sleeping areas and a very large bathroom suite with in unit laundry. fixed window ac units provide cool-air ventilation. the westerly direction of the unit floods the space with afternoon natural light, offering urban views. 

the kitchen is open to the main living space. galley kitchen features plenty of cabinet space and includes electric stove, microwave, fridge, dishwasher and disposal. spacious bathroom includes tile flooring, tub/shower and mirrored vanity. lobby features secure mailboxes and intercom system.
original hard wood floors and a freight elevator for move in/move out only.

please note that this is a 3rd floor walk up. walls do not go to the ceiling offering a more open feel to the space.

to view more pictures + specs online, please click-thru directly to loftsboston.com or, call maxwell associates -- 
 show contact info
-- to make an appointment to see this loft!
    "
gbs,fee,$2775 / 2br - DREAM SOUTH END APARTMENT. (South End),2014-10-17  4:02am,2014-10-22  9:34am,http://boston.craigslist.org/gbs/fee/4718464334.html,"        id: 151252
location: washington st., boston (south end)
rent: $2775 / month
available date: november 1st
beds: 2
baths: 1
pet: cat ok
rent includes: electricity, heat, hot water

features: dishwasher


boston proper real estate
show contact info


boston proper real estate
49 gloucester st., boston, ma 02115
show contact info

http://www.bostonproperrealestate.com



we accept visa mastercard & american express
    "
nos,off,"Fully Built out yogurt shop! Available now! (Chelmsford, MA)",2014-10-09 10:17am,2014-10-22  9:34am,http://boston.craigslist.org/nos/off/4706425277.html,"        for lease -
1600 sq feet, currently built out as a yogurt shop.  high traffic retail location in a neighborhood shopping center.

please e-mail for more info.
    "
gbs,fee,"$2100 / 3br - 1300ft² - --Best Area In West Medford--Walk To Train,Mystic Lakes--Well Kept Apt (Medford)",2014-10-12  1:08pm,2014-10-22  9:34am,http://boston.craigslist.org/gbs/fee/4711114696.html,"        id: 1578558
rent: $2100 / month
broker fee: half month
available date: november 1st
beds: 3
baths: 1
pet: no pet

features: balcony, dining room, dishwasher, fireplace (decorative), hardwood floors, high ceiling


.
west medford neighborhood....

seven room/three bedroom & bath.
hardwood floors/ deco fireplace/formal dining room.
updated/sunny kitchen/breakfast bar - dishwasher/stove/fridge.
wall unit deco shelving/storage in dining room/open floor plan to kitchen.
sunporch off living room - very well insulated home.
two zone heating(thermostats) - front & rear - central air.
washer/dryer hook-ups for stakable off kitchen in hallway.
on street parking - utilities separate - owner occupied.
available november 1st - lease through june/august 2015 then auto-renewal.

excellent credit & references needed - salary requirements of 75k(combined)
one small pet considered for responsible tenant(with last months rent required)
first month rent & security deposit
disclosure - half month rental fee applies/agency disclosure & signature required.

lessor reserves the right to review multiple applications for tenancy.

no smoking on property.
quiet respectful tenants wanted.
proud owner occupied home.


daniel flanagan
greater metropolitan real estate inc.
show contact info

show contact info




gmre is an ""equal housing opportunity"" real estate agency.  it is against the law of ma to refuse to rent to families with children or to otherwise discriminate in housing rentals.
    "
